Date,Open,High,Low,Close,Adj Close,Volume
2015-03-23,55.470001,55.930000,54.369999,54.400002,51.839478,19042000
2015-03-24,54.040001,54.410000,53.660000,53.930000,51.391609,11940800
2015-03-25,53.619999,53.779999,51.930000,52.009998,49.561974,14237900
2015-03-26,50.840000,51.689999,50.250000,51.270000,48.856815,14242700
2015-03-27,51.380001,52.849998,51.380001,52.660000,50.181385,9004000
2015-03-30,53.240002,53.840000,53.049999,53.639999,51.115253,8167300
2015-03-31,53.660000,53.730000,52.680000,52.779999,50.295742,8386400
2015-04-01,51.099998,51.380001,50.110001,50.439999,48.065872,15191500
2015-04-02,50.480000,50.849998,49.150002,49.180000,46.865177,14109800
2015-04-06,48.349998,48.689999,47.669998,48.080002,45.816952,13323400
2015-04-07,48.299999,48.799999,47.490002,47.500000,45.264248,9393200
2015-04-08,47.799999,49.090000,47.730000,48.740002,46.445896,11180000
2015-04-09,48.860001,49.480000,47.720001,47.840000,45.588245,11576200
2015-04-10,48.160000,48.790001,47.720001,47.730000,45.483425,11713400
2015-04-13,47.470001,48.590000,47.470001,47.790001,45.540596,9350300
2015-04-14,47.490002,47.779999,46.880001,47.419998,45.188015,9878400
2015-04-15,48.000000,48.720001,47.669998,47.750000,45.502483,9846700
2015-04-16,47.810001,48.910000,47.750000,48.240002,45.969425,7155900
2015-04-17,47.959999,48.650002,47.950001,48.189999,45.921783,8659800
2015-04-20,48.610001,49.779999,47.910000,49.759998,47.417877,9523500
2015-04-21,50.000000,51.419998,49.459999,51.360001,48.942585,10850300
2015-04-22,51.400002,51.540001,50.400002,51.400002,48.980694,7333300
2015-04-23,51.070000,51.720001,50.700001,51.450001,49.028339,9821800
2015-04-24,51.980000,53.470001,51.490002,52.709999,50.229034,20248100
2015-04-27,52.680000,52.680000,51.700001,51.869999,49.428566,9843400
2015-04-28,51.700001,51.820000,50.009998,51.189999,48.780575,9235700
2015-04-29,50.580002,50.799999,47.660000,48.880001,46.579304,18050300
2015-04-30,48.500000,49.459999,48.009998,48.290001,46.111408,9400400
2015-05-01,48.650002,49.830002,48.509998,49.389999,47.161781,8084600
2015-05-04,49.410000,50.080002,48.799999,48.950001,46.741638,5589800
2015-05-05,48.209999,48.709999,46.900002,47.009998,44.889153,11385000
2015-05-06,46.779999,47.639999,46.150002,47.049999,44.927341,10116400
2015-05-07,47.400002,49.619999,47.400002,49.060001,46.846661,11428000
2015-05-08,49.230000,49.830002,48.930000,49.040001,46.827564,6478200
2015-05-11,49.000000,50.299999,48.799999,49.650002,47.410053,8036700
2015-05-12,49.110001,49.400002,48.630001,48.849998,46.646137,6820500
2015-05-13,49.270000,49.849998,48.400002,48.490002,46.302383,8553100
2015-05-14,48.939999,49.090000,48.500000,48.820000,46.617493,7980100
2015-05-15,49.410000,49.450001,48.560001,48.669998,46.474262,6650400
2015-05-18,48.560001,49.169998,48.380001,49.000000,46.789368,6152300
2015-05-19,49.450001,49.680000,47.700001,47.849998,45.691250,14984900
2015-05-20,47.560001,47.560001,42.970001,43.060001,41.117355,51460300
2015-05-21,43.189999,43.389999,42.400002,42.470001,40.553978,23895800
2015-05-22,42.700001,42.930000,42.020000,42.610001,40.687656,16113100
2015-05-26,43.049999,43.090000,41.360001,41.560001,39.685036,17481100
2015-05-27,41.650002,42.450001,41.599998,42.240002,40.334354,13017800
2015-05-28,42.250000,42.500000,41.770000,41.970001,40.076542,9238800
2015-05-29,41.680000,42.599998,41.320000,42.369999,40.458488,13236100
2015-06-01,42.610001,44.380001,42.090000,44.180000,42.186825,21917100
2015-06-02,43.299999,44.110001,43.040001,43.779999,41.804874,14832900
2015-06-03,43.349998,43.910000,43.009998,43.130001,41.184196,13272600
2015-06-04,43.049999,43.980000,41.880001,42.169998,40.267506,14128000
2015-06-05,42.130001,42.580002,41.709999,41.720001,39.837814,9951100
2015-06-08,41.070000,41.240002,39.270000,39.860001,38.061726,25757800
2015-06-09,38.799999,40.720001,38.450001,40.330002,38.510517,27024800
2015-06-10,40.209999,41.209999,39.700001,40.430000,38.606018,15731900
2015-06-11,40.790001,41.259998,39.939999,40.020000,38.214500,10116700
2015-06-12,39.840000,41.000000,39.759998,40.709999,38.873375,10333800
2015-06-15,40.349998,41.000000,40.009998,40.070000,38.262253,8830300
2015-06-16,40.130001,40.320000,39.320000,39.480000,37.698864,9212100
2015-06-17,39.270000,40.090000,38.910000,39.880001,38.080830,9567400
2015-06-18,39.799999,40.220001,39.610001,39.980000,38.176311,10647000
2015-06-19,40.299999,41.889999,40.299999,41.560001,39.685036,20198300
2015-06-22,42.919998,43.250000,42.240002,43.029999,41.088703,15120200
2015-06-23,42.980000,43.419998,42.349998,42.730000,40.802246,10702000
2015-06-24,42.700001,42.919998,42.070000,42.240002,40.334354,6895900
2015-06-25,42.650002,43.419998,42.200001,42.240002,40.334354,8174200
2015-06-26,42.439999,42.580002,41.330002,41.439999,39.570438,9819900
2015-06-29,40.770000,41.320000,39.590000,39.750000,37.956676,17651700
2015-06-30,40.200001,40.599998,39.930000,39.939999,38.138119,11184500
2015-07-01,40.650002,40.900002,37.799999,38.799999,37.049553,24907100
2015-07-02,39.020000,39.810001,38.400002,39.029999,37.269169,11080000
2015-07-06,39.090000,40.000000,39.080002,39.730000,37.937584,9157700
2015-07-07,39.930000,40.740002,39.259998,40.669998,38.835175,10375900
2015-07-08,40.299999,40.310001,39.139999,39.310001,37.536541,11193000
2015-07-09,39.840000,40.279999,39.660000,39.669998,37.880287,8490900
2015-07-10,40.509998,41.639999,40.500000,41.209999,39.350815,16451700
2015-07-13,41.959999,42.720001,41.959999,42.419998,40.506226,12077000
2015-07-14,42.040001,42.459999,41.290001,42.060001,40.162479,12701500
2015-07-15,41.389999,42.220001,40.389999,41.540001,39.665936,17922800
2015-07-16,41.810001,42.220001,41.299999,41.389999,39.522694,12111300
2015-07-17,41.450001,41.840000,41.240002,41.400002,39.532242,9736000
2015-07-20,41.549999,41.709999,40.439999,40.549999,38.720592,7645900
2015-07-21,40.500000,41.299999,40.490002,40.900002,39.054806,7300000
2015-07-22,40.959999,41.610001,40.959999,41.430000,39.560894,8302900
2015-07-23,42.779999,43.810001,42.000000,42.610001,40.687656,16579900
2015-07-24,43.000000,43.110001,39.619999,39.630001,37.842102,20152600
2015-07-27,39.630001,40.810001,38.900002,40.139999,38.329098,12071400
2015-07-28,40.180000,41.380001,40.180000,41.169998,39.312622,8186000
2015-07-29,41.090000,41.330002,40.439999,40.730000,38.892471,6801400
2015-07-30,40.580002,40.930000,39.919998,40.270000,38.453232,5855800
2015-07-31,40.529999,40.540001,39.880001,40.099998,38.290897,6955900
2015-08-03,40.240002,41.849998,40.209999,41.709999,39.828259,9261900
2015-08-04,42.150002,42.770000,41.880001,42.740002,40.811790,13354300
2015-08-05,42.849998,43.299999,42.590000,42.959999,41.021866,7581000
2015-08-06,43.250000,43.450001,41.759998,42.180000,40.371029,7395500
2015-08-07,42.209999,42.480000,41.400002,41.490002,39.710629,5588600
2015-08-10,41.750000,42.430000,41.450001,41.680000,39.892479,6860600
2015-08-11,41.740002,43.419998,41.650002,42.700001,40.868732,10378600
2015-08-12,42.369999,42.680000,40.680000,42.520000,40.696453,10391900
2015-08-13,42.759998,43.279999,42.270000,42.669998,40.840015,6605800
2015-08-14,42.349998,43.169998,42.349998,42.880001,41.041008,4857400
2015-08-17,42.959999,44.020000,42.820000,43.950001,42.065117,8385400
2015-08-18,44.060001,44.450001,43.240002,43.630001,41.758835,6317200
2015-08-19,43.529999,44.270000,43.209999,43.529999,41.663132,8374000
2015-08-20,42.840000,43.520000,41.779999,41.980000,40.179607,8905700
2015-08-21,41.400002,41.599998,39.750000,39.750000,38.045235,16241600
2015-08-24,36.000000,39.900002,34.099998,37.619999,36.006592,19612700
2015-08-25,39.389999,39.490002,37.490002,37.500000,35.891743,12820300
2015-08-26,38.770000,39.009998,36.970001,38.849998,37.183842,15679800
2015-08-27,39.169998,39.450001,37.970001,39.029999,37.356121,13793600
2015-08-28,38.930000,39.580002,38.349998,38.619999,36.963707,11825000
2015-08-31,38.630001,39.759998,38.619999,38.980000,37.308266,12409600
2015-09-01,38.630001,39.810001,38.500000,39.200001,37.518826,16042600
2015-09-02,39.970001,41.509998,39.799999,41.509998,39.729771,19316800
2015-09-03,41.840000,41.910000,40.779999,40.889999,39.136360,9905600
2015-09-04,40.400002,41.320000,40.150002,40.599998,38.858784,9738400
2015-09-08,41.279999,41.580002,40.689999,40.799999,39.050213,10814800
2015-09-09,41.150002,42.180000,40.630001,41.000000,39.241631,12481200
2015-09-10,41.389999,41.880001,40.709999,41.209999,39.442623,9181600
2015-09-11,41.220001,42.150002,41.049999,42.150002,40.342312,8635200
2015-09-14,42.169998,42.500000,41.840000,42.290001,40.476322,7362500
2015-09-15,42.360001,42.849998,41.889999,42.639999,40.811306,7008300
2015-09-16,42.400002,43.250000,42.240002,43.060001,41.213287,7703100
2015-09-17,43.110001,44.590000,42.990002,43.990002,42.103401,12835700
2015-09-18,43.430000,44.029999,43.279999,43.490002,41.624847,12446900
2015-09-21,43.720001,44.009998,42.880001,43.230000,41.375996,6687200
2015-09-22,42.770000,43.080002,40.919998,41.189999,39.423492,12483700
2015-09-23,41.320000,41.500000,40.500000,41.240002,39.471340,8248800
2015-09-24,41.150002,41.150002,39.919998,40.250000,38.523792,10507300
2015-09-25,40.930000,41.029999,39.919998,40.240002,38.514236,7524900
2015-09-28,39.869999,40.180000,38.639999,39.080002,37.403976,9635900
2015-09-29,39.049999,39.770000,38.790001,39.180000,37.499695,7478800
2015-09-30,39.180000,39.680000,37.720001,38.830002,37.164700,15823700
2015-10-01,38.500000,39.270000,37.840000,39.200001,37.518826,9175100
2015-10-02,38.750000,38.770000,37.419998,38.630001,36.973289,12276300
2015-10-05,38.900002,40.299999,38.820000,40.189999,38.466370,9421800
2015-10-06,39.950001,40.369999,38.080002,38.130001,36.494724,12985800
2015-10-07,38.410000,39.410000,37.759998,39.310001,37.624123,10513700
2015-10-08,39.209999,40.029999,38.700001,39.740002,38.035667,8308100
2015-10-09,40.270000,42.490002,40.250000,42.419998,40.600731,16835500
2015-10-12,42.590000,43.880001,42.549999,43.840000,41.959835,11443300
2015-10-13,42.700001,43.970001,42.520000,43.410000,41.548271,13250300
2015-10-14,44.000000,44.500000,43.230000,43.799999,41.921551,11125800
2015-10-15,44.099998,44.480000,43.500000,44.459999,42.553246,8185400
2015-10-16,43.950001,44.020000,42.860001,43.709999,41.835415,11572900
2015-10-19,43.830002,44.490002,43.619999,44.450001,42.543674,8934600
2015-10-20,44.540001,45.180000,44.450001,44.790001,42.869095,7610800
2015-10-21,44.490002,45.180000,44.090000,44.310001,42.409683,6935700
2015-10-22,44.889999,46.009998,44.360001,45.990002,44.017628,14444600
2015-10-23,46.369999,46.419998,43.810001,45.669998,43.711349,20281400
2015-10-26,45.360001,46.570000,44.990002,46.470001,44.477055,11026200
2015-10-27,46.410000,46.689999,45.650002,46.459999,44.467472,6824100
2015-10-28,46.200001,46.360001,45.230000,45.860001,43.893211,7629700
2015-10-29,45.630001,46.099998,45.209999,45.860001,43.893211,5234400
2015-10-30,45.770000,46.770000,45.709999,46.220001,44.237762,8589700
2015-11-02,46.200001,46.820000,46.200001,46.470001,44.477055,6189300
2015-11-03,47.020000,47.090000,46.080002,46.500000,44.601738,6983200
2015-11-04,46.419998,46.450001,45.150002,45.630001,43.767258,8081400
2015-11-05,45.700001,45.830002,45.029999,45.599998,43.738476,5864700
2015-11-06,45.509998,45.970001,45.049999,45.340000,43.489090,11669600
2015-11-09,45.169998,45.209999,44.560001,44.650002,42.827263,7214600
2015-11-10,44.660000,45.160000,44.020000,44.490002,42.673794,5935300
2015-11-11,44.759998,44.950001,44.369999,44.389999,42.577869,4413000
2015-11-12,44.290001,44.520000,43.820000,43.900002,42.107880,5951100
2015-11-13,43.669998,44.230000,43.119999,43.450001,41.676250,7486100
2015-11-16,42.410000,42.840000,41.849998,42.830002,41.081554,10201100
2015-11-17,43.000000,43.459999,42.049999,42.299999,40.573193,9596500
2015-11-18,42.320000,42.320000,41.009998,41.750000,40.045650,11071100
2015-11-19,41.939999,42.730000,41.889999,42.299999,40.573193,6545500
2015-11-20,42.400002,42.709999,42.049999,42.200001,40.477280,5656000
2015-11-23,42.110001,42.740002,41.810001,42.299999,40.573193,4166100
2015-11-24,41.020000,41.639999,40.450001,41.230000,39.546867,7578000
2015-11-25,41.349998,41.500000,40.959999,41.310001,39.623611,4276600
2015-11-27,41.380001,42.250000,41.169998,41.689999,39.988094,3066600
2015-11-30,41.750000,41.990002,40.980000,41.259998,39.575642,6450900
2015-12-01,41.470001,43.299999,41.299999,43.259998,41.494003,8912900
2015-12-02,44.090000,44.529999,43.529999,43.820000,42.031139,8010400
2015-12-03,43.650002,44.599998,42.919998,43.270000,41.503601,7235300
2015-12-04,43.820000,44.990002,43.820000,44.970001,43.134193,9460900
2015-12-07,45.349998,46.490002,45.220001,45.779999,43.911121,8911700
2015-12-08,45.099998,45.509998,44.070000,44.549999,42.731335,9043700
2015-12-09,44.299999,45.189999,43.189999,43.650002,41.868092,8001000
2015-12-10,43.790001,44.480000,43.540001,44.090000,42.290119,7955600
2015-12-11,43.279999,43.590000,42.060001,42.090000,40.371777,10235200
2015-12-14,42.259998,42.869999,41.080002,41.770000,40.064831,10750500
2015-12-15,41.970001,42.820000,41.919998,42.599998,40.860943,7097300
2015-12-16,42.990002,43.490002,42.119999,43.200001,41.436462,7850900
2015-12-17,43.330002,43.950001,42.450001,42.459999,40.726662,7225000
2015-12-18,41.610001,42.310001,40.700001,41.090000,39.412594,17810000
2015-12-21,41.349998,42.430000,41.349998,42.400002,40.669113,6597500
2015-12-22,42.560001,43.080002,42.360001,42.900002,41.148701,5704700
2015-12-23,42.779999,43.389999,42.430000,43.290001,41.522778,6093600
2015-12-24,43.270000,44.189999,43.110001,43.810001,42.021549,3307000
2015-12-28,43.619999,44.040001,42.910000,43.230000,41.465225,4148000
2015-12-29,43.250000,43.619999,43.029999,43.500000,41.724201,4006900
2015-12-30,43.639999,43.639999,42.459999,42.799999,41.052776,5463600
2015-12-31,42.540001,42.570000,41.830002,42.349998,40.621151,6813800
2016-01-04,41.290001,41.349998,40.299999,40.910000,39.239933,12037200
2016-01-05,41.180000,41.490002,39.950001,40.520000,38.865864,10514200
2016-01-06,40.049999,41.700001,40.000000,41.230000,39.546867,12393800
2016-01-07,40.970001,41.520000,39.680000,40.450001,38.798710,11312900
2016-01-08,40.939999,41.360001,40.259998,40.369999,38.721981,8853100
2016-01-11,40.560001,41.200001,39.900002,41.080002,39.403000,15877500
2016-01-12,41.150002,42.360001,40.480000,42.000000,40.285439,12636000
2016-01-13,42.169998,42.740002,39.660000,40.099998,38.463013,12718600
2016-01-14,40.209999,40.779999,38.860001,40.549999,38.894630,11756500
2016-01-15,39.040001,39.889999,38.369999,38.759998,37.177711,18924800
2016-01-19,39.590000,39.779999,38.209999,38.860001,37.273621,10505900
2016-01-20,38.529999,39.849998,36.200001,39.060001,37.465466,16089100
2016-01-21,38.930000,40.000000,38.020000,39.790001,38.165665,9781700
2016-01-22,40.000000,40.720001,39.570000,40.160000,38.520561,7247000
2016-01-25,40.020000,40.160000,38.820000,38.880001,37.292805,10113200
2016-01-26,38.730000,39.750000,38.439999,39.639999,38.021778,8099000
2016-01-27,40.150002,40.869999,39.480000,39.689999,38.069736,10186000
2016-01-28,39.610001,39.790001,37.660000,38.139999,36.583015,17112300
2016-01-29,37.520000,39.090000,36.599998,38.990002,37.398319,20957500
2016-02-01,39.000000,39.939999,38.630001,39.380001,37.772392,12023500
2016-02-02,38.830002,38.970001,37.000000,37.029999,35.518333,12401400
2016-02-03,37.380001,37.610001,35.759998,37.509998,35.978729,12390500
2016-02-04,37.340000,38.599998,36.700001,38.209999,36.650158,8599600
2016-02-05,37.709999,38.490002,36.529999,36.750000,35.249771,10072700
2016-02-08,36.080002,36.160000,34.759998,35.549999,34.191784,12821900
2016-02-09,34.930000,36.750000,34.910000,36.189999,34.807335,11143300
2016-02-10,36.570000,37.639999,36.529999,37.119999,35.701797,8114100
2016-02-11,36.470001,37.220001,36.169998,36.490002,35.095863,8096000
2016-02-12,36.919998,37.980000,36.419998,37.820000,36.375050,9412800
2016-02-16,38.130001,38.770000,37.529999,38.610001,37.134872,7147500
2016-02-17,38.950001,39.830002,38.869999,39.340000,37.836990,8432500
2016-02-18,39.360001,39.680000,38.959999,39.540001,38.029346,9605800
2016-02-19,39.160000,40.070000,39.040001,39.759998,38.240944,11052400
2016-02-22,40.139999,40.930000,40.070000,40.840000,39.279678,9997300
2016-02-23,40.560001,40.810001,40.169998,40.380001,38.837257,6432200
2016-02-24,40.020000,40.830002,39.389999,40.660000,39.106544,6103700
2016-02-25,40.759998,41.380001,40.410000,41.360001,39.779808,6936400
2016-02-26,41.500000,41.599998,40.380001,40.869999,39.308529,7467200
2016-02-29,40.770000,41.340000,40.500000,41.000000,39.433563,5791300
2016-03-01,41.439999,42.020000,41.060001,41.830002,40.231850,7885800
2016-03-02,41.470001,41.799999,41.290001,41.590000,40.001026,7913700
2016-03-03,41.520000,42.240002,41.230000,41.880001,40.279945,8812800
2016-03-04,42.169998,42.169998,41.419998,41.630001,40.039497,9474100
2016-03-07,41.310001,42.230000,40.900002,42.130001,40.520386,6959700
2016-03-08,41.299999,41.410000,40.049999,40.770000,39.212360,8418300
2016-03-09,40.740002,41.720001,40.520000,41.650002,40.058731,8546300
2016-03-10,42.110001,42.110001,40.910000,41.630001,40.039497,5814200
2016-03-11,41.889999,42.500000,41.700001,42.470001,40.847408,5701500
2016-03-14,42.310001,42.700001,42.119999,42.590000,40.962818,4568000
2016-03-15,42.299999,42.490002,41.980000,42.110001,40.501156,4445400
2016-03-16,41.810001,42.430000,41.590000,42.310001,40.693508,4792900
2016-03-17,42.310001,42.310001,41.820000,42.099998,40.491539,5960600
2016-03-18,42.310001,43.529999,41.750000,43.439999,41.780342,13746000
2016-03-21,43.320000,43.779999,43.279999,43.470001,41.809196,4756400
2016-03-22,42.000000,43.020000,41.840000,42.759998,41.126312,6721600
2016-03-23,42.799999,42.860001,41.580002,41.919998,40.318417,9583400
2016-03-24,41.880001,41.950001,40.189999,40.500000,38.952660,12515100
2016-03-28,41.000000,41.340000,40.330002,40.910000,39.347000,6402800
2016-03-29,40.900002,41.430000,40.770000,41.349998,39.770191,6794000
2016-03-30,41.750000,42.070000,41.360001,41.380001,39.799046,6076800
2016-03-31,41.500000,41.680000,40.980000,41.009998,39.443180,8138000
2016-04-01,40.130001,40.160000,39.270000,39.520000,38.010109,11244100
2016-04-04,39.810001,40.240002,39.150002,39.369999,37.865841,7831200
2016-04-05,39.130001,39.380001,38.740002,38.930000,37.442654,7648400
2016-04-06,39.070000,39.070000,38.340000,38.900002,37.413799,5650000
2016-04-07,38.660000,39.049999,37.910000,38.360001,36.894428,8206700
2016-04-08,38.700001,38.720001,38.119999,38.500000,37.029076,6087400
2016-04-11,38.790001,39.549999,38.669998,38.730000,37.250301,7932300
2016-04-12,38.820000,39.430000,38.759998,39.189999,37.692719,6426000
2016-04-13,39.299999,40.009998,38.889999,39.939999,38.414066,12493500
2016-04-14,40.340000,41.660000,40.250000,41.169998,39.597069,10133400
2016-04-15,41.299999,41.360001,40.720001,40.910000,39.347000,6982200
2016-04-18,41.180000,41.259998,40.439999,40.919998,39.356621,5245700
2016-04-19,40.990002,41.759998,40.970001,41.340000,39.760574,6650200
2016-04-20,41.360001,41.709999,41.110001,41.259998,39.683624,5018200
2016-04-21,40.799999,40.930000,39.799999,40.009998,38.481396,10782600
2016-04-22,37.680000,38.490002,37.009998,38.209999,36.750160,20939500
2016-04-25,38.160000,38.400002,36.919998,37.000000,35.586388,12670100
2016-04-26,37.270000,37.490002,36.259998,36.919998,35.509445,14692700
2016-04-27,36.790001,37.290001,36.520000,36.709999,35.307472,12305000
2016-04-28,37.040001,37.090000,35.889999,35.970001,34.595741,9836800
2016-04-29,35.810001,35.830002,34.099998,34.689999,33.364632,17807200
2016-05-02,34.990002,35.169998,34.400002,34.430000,33.210308,8829800
2016-05-03,34.759998,34.770000,33.849998,34.580002,33.355000,10674200
2016-05-04,34.169998,34.299999,33.000000,33.209999,32.033531,13412400
2016-05-05,33.279999,33.520000,32.730000,32.810001,31.647697,11606100
2016-05-06,32.669998,33.150002,32.189999,33.029999,31.859907,12749100
2016-05-09,33.029999,33.799999,32.939999,32.939999,31.773092,9312500
2016-05-10,33.240002,33.799999,33.090000,33.770000,32.573689,8124400
2016-05-11,33.680000,34.040001,32.849998,32.860001,31.695934,8148600
2016-05-12,33.009998,33.020000,31.290001,31.330000,30.220131,14228200
2016-05-13,31.090000,32.009998,31.080000,31.510000,30.393755,10132500
2016-05-16,31.809999,32.299999,30.990000,32.119999,30.982141,12397800
2016-05-17,32.250000,33.290001,32.020000,32.639999,31.483723,13303400
2016-05-18,32.610001,33.360001,32.340000,32.610001,31.454788,9136300
2016-05-19,32.279999,32.590000,31.690001,32.150002,31.011080,8875400
2016-05-20,32.299999,32.810001,31.950001,32.009998,30.876038,7278000
2016-05-23,32.029999,32.290001,31.700001,31.730000,30.605957,6498400
2016-05-24,31.889999,32.279999,31.850000,32.150002,31.011080,6962700
2016-05-25,32.389999,32.900002,32.099998,32.169998,31.030373,7401800
2016-05-26,32.130001,32.340000,31.370001,31.510000,30.393755,7222800
2016-05-27,31.600000,31.840000,31.410000,31.650000,30.528790,8573700
2016-05-31,31.750000,31.969999,31.330000,31.910000,30.779585,9618700
2016-06-01,31.940001,32.259998,31.730000,31.950001,30.818165,6415500
2016-06-02,31.670000,32.070000,31.580000,31.670000,30.548086,6813300
2016-06-03,31.590000,31.600000,30.370001,30.809999,29.718546,12424100
2016-06-06,30.770000,31.299999,30.379999,31.260000,30.152607,8335400
2016-06-07,31.459999,32.869999,31.100000,32.360001,31.213644,12424200
2016-06-08,32.630001,32.970001,32.220001,32.509998,31.358326,8173100
2016-06-09,32.250000,33.580002,32.250000,33.400002,32.216805,8188300
2016-06-10,32.799999,33.480000,32.639999,33.139999,31.966002,8252300
2016-06-13,32.990002,32.990002,31.639999,31.799999,30.673477,9225600
2016-06-14,31.809999,31.969999,30.020000,30.360001,29.284489,13802900
2016-06-15,30.650000,31.100000,30.450001,30.490000,29.409887,8152300
2016-06-16,29.799999,29.799999,29.020000,29.139999,28.107708,18236700
2016-06-17,29.100000,29.549999,28.850000,29.340000,28.300625,15301900
2016-06-20,29.750000,30.389999,29.639999,29.709999,28.657516,8359300
2016-06-21,30.290001,30.389999,29.690001,30.020000,28.956532,8922900
2016-06-22,30.049999,30.330000,29.820000,29.889999,28.831142,6675900
2016-06-23,30.250000,30.490000,29.770000,30.330000,29.255554,9139900
2016-06-24,28.200001,28.500000,27.040001,27.049999,26.091751,36049900
2016-06-27,26.850000,26.850000,24.850000,25.270000,24.374805,23170100
2016-06-28,26.120001,26.879999,25.760000,26.770000,25.821669,20026100
2016-06-29,26.940001,28.070000,26.940001,27.700001,26.718725,15008800
2016-06-30,27.860001,28.309999,27.490000,28.309999,27.307112,11148300
2016-07-01,28.260000,29.520000,28.200001,29.330000,28.290977,13250000
2016-07-05,29.090000,29.160000,28.190001,28.930000,27.905151,9467000
2016-07-06,27.760000,28.400000,27.120001,28.350000,27.345697,18757500
2016-07-07,28.389999,29.469999,28.309999,29.400000,28.358498,11779800
2016-07-08,29.799999,30.280001,29.700001,30.040001,28.975832,13659300
2016-07-11,30.230000,31.440001,30.219999,31.160000,30.056150,12374400
2016-07-12,32.779999,34.889999,32.750000,34.660000,33.432159,25515700
2016-07-13,35.000000,35.290001,34.119999,34.450001,33.229603,15215100
2016-07-14,35.110001,36.189999,35.000000,35.880001,34.608940,16884400
2016-07-15,35.509998,36.060001,35.320000,35.889999,34.618584,9817100
2016-07-18,36.029999,36.340000,35.759998,36.029999,34.753624,8606800
2016-07-19,35.779999,36.080002,35.330002,36.009998,34.734333,7956300
2016-07-20,36.070000,36.730000,35.389999,35.919998,34.647522,13098400
2016-07-21,35.099998,35.560001,34.439999,34.959999,33.721527,16429900
2016-07-22,36.450001,36.560001,35.599998,36.360001,35.071938,14704700
2016-07-25,36.349998,36.400002,35.520000,35.799999,34.531776,9526700
2016-07-26,35.910000,36.680000,35.650002,36.549999,35.255215,8871200
2016-07-27,36.500000,36.599998,35.900002,36.200001,34.917606,6671200
2016-07-28,36.070000,36.529999,35.750000,36.340000,35.052643,6518800
2016-07-29,36.259998,36.740002,35.500000,35.500000,34.242413,9138600
2016-08-01,35.540001,35.750000,35.099998,35.599998,34.338860,7059000
2016-08-02,35.389999,35.400002,33.380001,33.509998,32.322906,12100400
2016-08-03,33.470001,33.959999,33.169998,33.480000,32.390625,8254200
2016-08-04,33.570000,33.770000,33.000000,33.580002,32.487370,6384700
2016-08-05,33.709999,34.720001,33.680000,34.439999,33.319382,16437200
2016-08-08,34.220001,34.880001,34.119999,34.349998,33.232307,7142400
2016-08-09,35.209999,35.500000,34.540001,34.590000,33.464508,7307200
2016-08-10,34.590000,34.750000,33.740002,34.180000,33.067844,5878400
2016-08-11,34.250000,35.080002,34.240002,34.959999,33.822472,7665900
2016-08-12,34.740002,35.169998,34.660000,34.919998,33.783764,6063900
